"name","app_version","date","source","component","component_version","purl","transitive"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","repeat-string","1.6.1","pkg:npm/repeat-string@1.6.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","lazy-cache","1.0.4","pkg:npm/lazy-cache@1.0.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","right-align","0.1.3","pkg:npm/right-align@0.1.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","wordwrap","0.0.2","pkg:npm/wordwrap@0.0.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","decamelize","1.2.0","pkg:npm/decamelize@1.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","window-size","0.1.0","pkg:npm/window-size@0.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","uglify-to-browserify","1.0.2","pkg:npm/uglify-to-browserify@1.0.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","when","3.7.8","pkg:npm/when@3.7.8","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","less","3.12.2","pkg:npm/less@3.12.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","tslib","1.10.0","pkg:npm/tslib@1.10.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","errno","0.1.7","pkg:npm/errno@0.1.7","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","prr","1.0.1","pkg:npm/prr@1.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","image-size","0.5.5","pkg:npm/image-size@0.5.5","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","make-dir","2.1.0","pkg:npm/make-dir@2.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","pify","4.0.1","pkg:npm/pify@4.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","semver","5.7.1","pkg:npm/semver@5.7.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","mime","1.4.1","pkg:npm/mime@1.4.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","native-request","1.0.7","pkg:npm/native-request@1.0.7","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","object-assign","4.1.1","pkg:npm/object-assign@4.1.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","plugin-error","0.1.2","pkg:npm/plugin-error@0.1.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ansi-cyan","0.1.1","pkg:npm/ansi-cyan@0.1.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ansi-wrap","0.1.0","pkg:npm/ansi-wrap@0.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ansi-red","0.1.1","pkg:npm/ansi-red@0.1.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","arr-diff","1.1.0","pkg:npm/arr-diff@1.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","arr-flatten","1.1.0","pkg:npm/arr-flatten@1.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","array-slice","0.2.3","pkg:npm/array-slice@0.2.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","arr-union","2.1.0","pkg:npm/arr-union@2.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","extend-shallow","1.1.4","pkg:npm/extend-shallow@1.1.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","kind-of","1.1.0","pkg:npm/kind-of@1.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","replace-ext","1.0.0","pkg:npm/replace-ext@1.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","through2","2.0.3","pkg:npm/through2@2.0.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","xtend","4.0.1","pkg:npm/xtend@4.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","vinyl-sourcemaps-apply","0.2.1","pkg:npm/vinyl-sourcemaps-apply@0.2.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","helmet","3.21.2","pkg:npm/helmet@3.21.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","dns-prefetch-control","0.2.0","pkg:npm/dns-prefetch-control@0.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","dont-sniff-mimetype","1.1.0","pkg:npm/dont-sniff-mimetype@1.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","expect-ct","0.2.0","pkg:npm/expect-ct@0.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","feature-policy","0.3.0","pkg:npm/feature-policy@0.3.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","frameguard","3.1.0","pkg:npm/frameguard@3.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","helmet-crossdomain","0.4.0","pkg:npm/helmet-crossdomain@0.4.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","helmet-csp","2.9.4","pkg:npm/helmet-csp@2.9.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","bowser","2.7.0","pkg:npm/bowser@2.7.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","camelize","1.0.0","pkg:npm/camelize@1.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","content-security-policy-builder","2.1.0","pkg:npm/content-security-policy-builder@2.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","dasherize","2.0.0","pkg:npm/dasherize@2.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","hide-powered-by","1.1.0","pkg:npm/hide-powered-by@1.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","hpkp","2.0.0","pkg:npm/hpkp@2.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","hsts","2.2.0","pkg:npm/hsts@2.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ienoopen","1.1.0","pkg:npm/ienoopen@1.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","nocache","2.1.0","pkg:npm/nocache@2.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","referrer-policy","1.2.0","pkg:npm/referrer-policy@1.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","x-xss-protection","1.3.0","pkg:npm/x-xss-protection@1.3.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","html-entities","1.2.1","pkg:npm/html-entities@1.2.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","i18n","0.8.4","pkg:npm/i18n@0.8.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","make-plural","6.0.1","pkg:npm/make-plural@6.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","math-interval-parser","2.0.1","pkg:npm/math-interval-parser@2.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","messageformat","2.3.0","pkg:npm/messageformat@2.3.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","make-plural","4.3.0","pkg:npm/make-plural@4.3.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","messageformat-formatters","2.0.1","pkg:npm/messageformat-formatters@2.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","messageformat-parser","4.1.2","pkg:npm/messageformat-parser@4.1.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","mustache","3.1.0","pkg:npm/mustache@3.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","sprintf-js","1.1.2","pkg:npm/sprintf-js@1.1.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","lunr","2.3.8","pkg:npm/lunr@2.3.8","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","mime-db","1.43.0","pkg:npm/mime-db@1.43.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","mime-type","3.0.7","pkg:npm/mime-type@3.0.7","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","path.js","1.0.7","pkg:npm/path.js@1.0.7","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","escape-string-regexp","1.0.5","pkg:npm/escape-string-regexp@1.0.5","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","inherits-ex","1.2.3","pkg:npm/inherits-ex@1.2.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","util-ex","0.3.15","pkg:npm/util-ex@0.3.15","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","mkdirp","0.5.5","pkg:npm/mkdirp@0.5.5","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","moment","2.24.0","pkg:npm/moment@2.24.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","mongodb","3.3.3","pkg:npm/mongodb@3.3.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","mongodb-uri","0.9.7","pkg:npm/mongodb-uri@0.9.7","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","morgan","1.9.1","pkg:npm/morgan@1.9.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","basic-auth","2.0.1","pkg:npm/basic-auth@2.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","on-headers","1.0.1","pkg:npm/on-headers@1.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","multer","1.4.2","pkg:npm/multer@1.4.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","append-field","1.0.0","pkg:npm/append-field@1.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","busboy","0.2.14","pkg:npm/busboy@0.2.14","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","dicer","0.2.5","pkg:npm/dicer@0.2.5","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","readable-stream","1.1.14","pkg:npm/readable-stream@1.1.14","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","isarray","0.0.1","pkg:npm/isarray@0.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","string_decoder","0.10.31","pkg:npm/string_decoder@0.10.31","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","streamsearch","0.1.2","pkg:npm/streamsearch@0.1.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","concat-stream","1.6.0","pkg:npm/concat-stream@1.6.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","typedarray","0.0.6","pkg:npm/typedarray@0.0.6","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","node-cron","2.0.3","pkg:npm/node-cron@2.0.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","opencollective-postinstall","2.0.2","pkg:npm/opencollective-postinstall@2.0.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","tz-offset","0.0.1","pkg:npm/tz-offset@0.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","nodemailer","6.4.16","pkg:npm/nodemailer@6.4.16","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","numeral","2.0.6","pkg:npm/numeral@2.0.6","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","object-hash","2.0.1","pkg:npm/object-hash@2.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","paypal-rest-sdk","1.8.1","pkg:npm/paypal-rest-sdk@1.8.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","buffer-crc32","0.2.13","pkg:npm/buffer-crc32@0.2.13","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","rand-token","0.4.0","pkg:npm/rand-token@0.4.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","rimraf","2.7.1","pkg:npm/rimraf@2.7.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","sanitize-html","2.3.2","pkg:npm/sanitize-html@2.3.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","deepmerge","4.2.2","pkg:npm/deepmerge@4.2.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","escape-string-regexp","4.0.0","pkg:npm/escape-string-regexp@4.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","htmlparser2","6.1.0","pkg:npm/htmlparser2@6.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","domelementtype","2.2.0","pkg:npm/domelementtype@2.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","domhandler","4.2.0","pkg:npm/domhandler@4.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","domutils","2.6.0","pkg:npm/domutils@2.6.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","dom-serializer","1.3.1","pkg:npm/dom-serializer@1.3.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","entities","2.2.0","pkg:npm/entities@2.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-plain-object","5.0.0","pkg:npm/is-plain-object@5.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","klona","2.0.4","pkg:npm/klona@2.0.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","parse-srcset","1.0.2","pkg:npm/parse-srcset@1.0.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","postcss","8.2.14","pkg:npm/postcss@8.2.14","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","colorette","1.2.2","pkg:npm/colorette@1.2.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","nanoid","3.1.22","pkg:npm/nanoid@3.1.22","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","sitemap","1.13.0","pkg:npm/sitemap@1.13.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","underscore","1.13.1","pkg:npm/underscore@1.13.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","url-join","1.1.0","pkg:npm/url-join@1.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","string-strip-html","4.3.14","pkg:npm/string-strip-html@4.3.14","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ent","2.2.0","pkg:npm/ent@2.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","lodash.isplainobject","4.0.6","pkg:npm/lodash.isplainobject@4.0.6","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","lodash.trim","4.5.1","pkg:npm/lodash.trim@4.5.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","lodash.without","4.4.0","pkg:npm/lodash.without@4.4.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ranges-apply","3.0.48","pkg:npm/ranges-apply@3.0.48","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-natural-number-string","1.0.1","pkg:npm/is-natural-number-string@1.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ranges-merge","4.2.31","pkg:npm/ranges-merge@4.2.31","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ranges-sort","3.10.46","pkg:npm/ranges-sort@3.10.46","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-natural-number","4.0.1","pkg:npm/is-natural-number@4.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ranges-push","3.6.15","pkg:npm/ranges-push@3.6.15","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","string-collapse-leading-whitespace","2.0.12","pkg:npm/string-collapse-leading-whitespace@2.0.12","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","string-trim-spaces-only","2.8.9","pkg:npm/string-trim-spaces-only@2.8.9","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","string-left-right","2.3.14","pkg:npm/string-left-right@2.3.14","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","strip-bom","3.0.0","pkg:npm/strip-bom@3.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","stripe","8.184.0","pkg:npm/stripe@8.184.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","qs","6.9.0","pkg:npm/qs@6.9.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","uglifycss","0.0.27","pkg:npm/uglifycss@0.0.27","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","xml-js","1.6.11","pkg:npm/xml-js@1.6.11","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","sax","1.2.4","pkg:npm/sax@1.2.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","yenv","2.1.1","pkg:npm/yenv@2.1.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","coercer","1.1.2","pkg:npm/coercer@1.1.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","deep-extend","0.6.0","pkg:npm/deep-extend@0.6.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","js-yaml","3.13.1","pkg:npm/js-yaml@3.13.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","argparse","1.0.10","pkg:npm/argparse@1.0.10","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","sprintf-js","1.0.3","pkg:npm/sprintf-js@1.0.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","esprima","4.0.1","pkg:npm/esprima@4.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","keyblade","0.3.2","pkg:npm/keyblade@0.3.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","yargs","14.2.2","pkg:npm/yargs@14.2.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","cliui","5.0.0","pkg:npm/cliui@5.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","string-width","3.1.0","pkg:npm/string-width@3.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","emoji-regex","7.0.3","pkg:npm/emoji-regex@7.0.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-fullwidth-code-point","2.0.0","pkg:npm/is-fullwidth-code-point@2.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","strip-ansi","5.2.0","pkg:npm/strip-ansi@5.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ansi-regex","4.1.0","pkg:npm/ansi-regex@4.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","wrap-ansi","5.1.0","pkg:npm/wrap-ansi@5.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ansi-styles","3.2.1","pkg:npm/ansi-styles@3.2.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","color-convert","1.9.1","pkg:npm/color-convert@1.9.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","color-name","1.1.3","pkg:npm/color-name@1.1.3","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","find-up","3.0.0","pkg:npm/find-up@3.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","locate-path","3.0.0","pkg:npm/locate-path@3.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","p-locate","3.0.0","pkg:npm/p-locate@3.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","p-limit","2.2.1","pkg:npm/p-limit@2.2.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","p-try","2.2.0","pkg:npm/p-try@2.2.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","path-exists","3.0.0","pkg:npm/path-exists@3.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","get-caller-file","2.0.5","pkg:npm/get-caller-file@2.0.5","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","require-directory","2.1.1","pkg:npm/require-directory@2.1.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","require-main-filename","2.0.0","pkg:npm/require-main-filename@2.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","set-blocking","2.0.0","pkg:npm/set-blocking@2.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","which-module","2.0.0","pkg:npm/which-module@2.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","y18n","4.0.1","pkg:npm/y18n@4.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","yargs-parser","15.0.1","pkg:npm/yargs-parser@15.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","camelcase","5.3.1","pkg:npm/camelcase@5.3.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ava","3.13.0","pkg:npm/ava@3.13.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","react","2.0.0","pkg:npm/%40concordance/react@2.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","arrify","1.0.1","pkg:npm/arrify@1.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","acorn","8.0.4","pkg:npm/acorn@8.0.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","acorn-walk","8.0.0","pkg:npm/acorn-walk@8.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","ansi-styles","4.3.0","pkg:npm/ansi-styles@4.3.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","color-convert","2.0.1","pkg:npm/color-convert@2.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","color-name","1.1.4","pkg:npm/color-name@1.1.4","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","arrgv","1.0.2","pkg:npm/arrgv@1.0.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","arrify","2.0.1","pkg:npm/arrify@2.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","callsites","3.1.0","pkg:npm/callsites@3.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","chalk","4.1.0","pkg:npm/chalk@4.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","supports-color","7.1.0","pkg:npm/supports-color@7.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","has-flag","4.0.0","pkg:npm/has-flag@4.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","chokidar","3.4.2","pkg:npm/chokidar@3.4.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","anymatch","3.1.1","pkg:npm/anymatch@3.1.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","normalize-path","3.0.0","pkg:npm/normalize-path@3.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","picomatch","2.0.7","pkg:npm/picomatch@2.0.7","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","braces","3.0.2","pkg:npm/braces@3.0.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","fill-range","7.0.1","pkg:npm/fill-range@7.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","to-regex-range","5.0.1","pkg:npm/to-regex-range@5.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-number","7.0.0","pkg:npm/is-number@7.0.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","glob-parent","5.1.2","pkg:npm/glob-parent@5.1.2","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-glob","4.0.1","pkg:npm/is-glob@4.0.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-extglob","2.1.1","pkg:npm/is-extglob@2.1.1","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","is-binary-path","2.1.0","pkg:npm/is-binary-path@2.1.0","false"
"Trippledex","18.0","2025-06-27T12:31:58Z","cdxgen","binary-extensions","2.1.0","pkg:npm/binary-extensions@2.1.0","false"
